Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230,y
,,,,,637.0,7.0,,,,,,64.0,,,,,,,,44.0,55.0,,0.0,24.0,,,200.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.950011,,,,,,,,9.0,,,,,,,3.0,34,7.0,,347080.0,,0.0,,,166117.8,,0.0,,4.0,,,,,,,,,16926.0,,,,,,,,,,,,,,,16.0,,,16.0,-1684480.0,,,,,,160.0,,,,0.0,,50958.0,,,,,,,0.0,241135.0,35516.0,,,,,,170.0,,,0.0,0.0,,,,,0.0,,,,482224.0,,,,,,,8.0,,,67116.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,vAsTmBfHUn,AERks4l,,taul,1K8T,LFM_,ckd9T4_,itSGh3t,,,L_h0,9_Y1,4N0K,VpdQ,IYzP,GjJ35utlTa_GNSvxxpb9ju,kIsH,,uKAI,L84s,JBfYVit4g8,,,,uZLz8Sc,Dgmc,cJvF,FzaX,vtCF4Aj,Al6ZaUT,VpyVI8l,LM8l689qOp,,,Qu4f,02N6s8f,xwM2aC7IdeMC0,,,1
,,,,,980.0,7.0,,,,,,1640.0,,,,,,,,120.0,150.0,,0.0,176.0,,,220.08,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,4.221107,,,,,,,,27.0,,,,,,,3.0,90,0.0,,0.0,,0.0,,,185754.0,,0.0,,16.0,,,,,,,,,258252.0,,,,,,,,,,,,,,,32.0,,,0.0,376033.6,,,,,,515.0,,,,0.0,,22914.0,,,,,,,0.0,0.0,3776020.0,,,,,,4355.0,,,0.0,36.0,,,,,0.0,,,,10316840.0,,,,,,,0.0,,,4147200.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,216.0,,,1PnZptzip9,RO12,,taul,1K8T,OY2L,CNDAHbp,U92N8ZCmoE,vjrid17,,5au5,9_Y1,t_4G,VpdQ,hAFG,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,_HGU_Zl,,XTbPUYD,M4Oy,cJvF,FzaX,QMamIK9,oslk,nwM52bd,LM8l689qOp,,ELof,Qu4f,RAYp,F2FyR07IdsN7I,,,0
,,,,,1015.0,14.0,,,,,,3952.0,,,,,,,,232.0,290.0,,2.0,112.0,,,133.12,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,6.473617,,,,,,,,18.0,,,,,,,6.0,92,420.0,,430352.0,,0.0,,,10681.11,,0.0,,6.0,,,,,,,,,213837.0,,,,,,,,,,,,,,,40.0,,,64.0,-103710.8,,,,,,815.0,,,,0.0,,77058.0,68.0,,,,,,0.0,1123020.0,85602.0,,,,,,17190.0,,,0.0,9.0,,,,,60599.0,,,,1326920.0,,,,,,,66.0,,,63186.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,330.0,,,vAsgUHXM47,RO12,,taul,1K8T,lK27,7z8szr3,pCsFbvQJcF,iwXmQK_,,oO6X,9_Y1,STGZ,09_Q,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,F9c3jj5,,beK4AFX,YS86,UYBR,FzaX,Nvc6w_1,oslk,EXUR6zD,LM8l689qOp,,ELof,453m,RAYp,F2FyR07IdsN7I,mj86,,0
,,,,,588.0,7.0,,,,,,80.0,,,,,,,,180.0,225.0,,0.0,0.0,,,166.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,3.634266,,,,,,,,9.0,,,,,,,3.0,142,0.0,,64720.0,,0.0,,,4749.33,,0.0,,0.0,,,,,,,,,84600.0,,,,,,,,,,,,,,,48.0,,,72.0,5167.16,,,,,,455.0,,,,0.0,,10422.0,12.0,,,,,,0.0,204375.0,0.0,,,,,,55.0,,,0.0,27.0,,,,,0.0,,,,195860.0,,,,,,,72.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,204.0,,,75lq9ayfAo,2Knk1KF,,taul,1K8T,hAOr,mhknt93,xunBDW1,119_OES,,gzjv,9_Y1,F_Lu,VpdQ,hAFG,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,9NqNS_F,,XTbPUYD,Ps6o,cJvF,FzaX,WWmfR8o,oslk,c4R2fT4,LM8l689qOp,,ELof,TNEC,RAYp,55YFVY9,am7c,,0
,,,,,770.0,21.0,,,,,,960.0,,,,,,,,180.0,225.0,,4.0,0.0,,,196.64,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,2.793848,,,,,,,,36.0,,,,,,,9.0,130,0.0,,211984.0,,0.0,,,10702.44,,0.0,,0.0,,,,,,,,,103437.0,,,,,,,,,,,,,,,32.0,,,112.0,-111441.2,,,,,,745.0,,,,0.0,,6435.0,-30.0,,,,,,0.0,301575.0,0.0,,,,,,1530.0,,,0.0,18.0,,,,,26845.0,,,,347252.0,,,,,,,62.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,AhzZptzip9,AERks4l,,taul,1K8T,487l,fhk21Ss,BBhiudN5VwCx3,qVb46Gq,,8LUd,9_Y1,t_4G,VpdQ,haYg,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,tDGH,,MaNV2RZ,,beKiCZn,_1ZC,cJvF,FzaX,4UxGlow,QKW8DRm,catzS2D,LM8l689qOp,,ELof,Qu4f,ZI9m,ib5G6X1eUxUn6,am7c,,0
,,,,0.0,,,,,0.0,,,,,,140.8,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.509079,,,0.0,,,,,,,0.0,,0.0,0.0,,,10,,,,,,,0.0,,,,,,,,,,,,,2.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,-977708.0,,,,,,,0.0,,,,,,4.0,,,,,,,,,,,,,0.0,,,,,,,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,ZSNrjIX0Db,RO12,,taul,1K8T,TyGl,3cunsla,Tg7jjBB,,,bn6o,9_Y1,xQ2A,VpdQ,,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,,,,kH5mFX7,oslk,BNrD3Yd,,,,5Acm,RAYp,F2FyR07IdsN7I,,,1
,,,,,231.0,0.0,,,,,,0.0,,,,,,,,76.0,95.0,,0.0,16.0,,,166.56,,,,,,,0.0,,,3179418.0,,,,,,0.0,,,,,,,,,,,,,5.397138,,,,,,,,18.0,,,,,,,6.0,18,0.0,,2769320.0,,0.0,,,229499.7,,15.0,,0.0,,,,,,,,,21549.0,,,,,,,,,,,,,,,8.0,,,8.0,39574.72,,,,,,430.0,,,,30.0,,0.0,4.0,,,,,,0.0,846785.0,1671820.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,8470440.0,,,,,,,16.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,204.0,,,1YVvyx7IEC,RO12,,taul,1K8T,lK27,7MftdX8,itSGh3t,,,DMRI,9_Y1,YGOC,VpdQ,IYzP,GjJ35utlTa_GNSvxxpb9ju,kIsH,,uKAI,L84s,PWD40mS,,,,kZJDcQU,KfC6,cJvF,FzaX,VDdF8u1,Al6ZaUT,ua1Na8V,LM8l689qOp,,,szEZ,02N6s8f,F2FyR07IdsN7I,,,0
,,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.851314,,,0.0,,,,,,,0.0,,0.0,0.0,,,10,,,,,,,0.0,,,,,,,,,,,,,2.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,-260396.0,,,,,,,0.0,,,,,,-28.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,2jirEyXktW,RO12,,taul,1K8T,LLPZ,T7cp9gW,BBhiudN5VwCx3,,,GdOg,9_Y1,SkZj,VpdQ,,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjR0Ac,Ywth,cJvF,FzaX,9Hi6hzI,oslk,93cqqb8,LM8l689qOp,,,Aoh3,RAYp,F2FyR07IdsN7I,,,0
,,,,,1029.0,7.0,,,,,,104.0,,,,,,,,136.0,170.0,,6.0,0.0,,,253.52,,,,,,,0.0,,,143922.0,,,,,,0.0,,,,,,,,,,,,,5.11301,,,,,,,,9.0,,,,,,,3.0,74,14.0,,5317600.0,,0.0,,,181929.6,,0.0,,0.0,,,,,,,,,46044.0,,,,,,,,,,,,,,,32.0,,,64.0,126219.6,,,,,,745.0,,,,24.0,,1881.0,-22.0,,,,,,0.0,9440400.0,0.0,,,,,,105.0,,,0.0,9.0,,,,,1814400.0,,,,10307080.0,,,,,,,44.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,324.0,,,DHevyx7IEC,RO12,SEuy,taul,1K8T,JLbT,cMjcTxR,FoJylxy,Dr1brAc,smXZ,mvdE,9_Y1,qaiO,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,WyC29u4,,mAjbk_S,550g,UYBR,FzaX,fabfGrO,oslk,TT_zF_Q,LM8l689qOp,,kG3k,szEZ,RAYp,F2FyR07IdsN7I,am7c,,0
,,,,,805.0,7.0,,,,,,784.0,,,,,,,,124.0,155.0,,0.0,8.0,,,253.52,,,,,,,0.0,,,5184000.0,,,,,,0.0,,,,,,,,,,,,,4.134159,,,,,,,,9.0,,,,,,,,98,112.0,,2764800.0,,0.0,,,198996.3,,25.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,32.0,110590.4,,,,,,495.0,,,,60.0,,127368.0,,,,,,,0.0,4752000.0,69202.0,,,,,,4970.0,,,0.0,9.0,,,,,0.0,,,,10441440.0,,,,,,,22.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,252.0,,,g5dmfo875g,RO12,SEuy,taul,1K8T,LloI,voXJt03,V_KvNzO,rBoI00M,smXZ,X0SL,9_Y1,_48V,VpdQ,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,ce2sb3x,,kq0aHkC,WDWm,cJvF,FzaX,380vOIl,oslk,SPyQQMs,jySVZNlOJy,,kG3k,3Cy4,RAYp,F2FyR07IdsN7I,mj86,,0
,,,,,28.0,0.0,,,,,,0.0,,,,,,,,48.0,60.0,,0.0,24.0,,,253.52,,,,,,,0.0,,,2093556.0,,,,,,0.0,,,,,,,,,,,,,5.041872,,,,,,,,18.0,,,,,,,6.0,14,0.0,,8379600.0,,0.0,,,422028.0,,5.0,,0.0,,,,,,,,,201546.0,,,,,,,,,,,,,,,16.0,,,16.0,43296.4,,,,,,100.0,,,,12.0,,0.0,-30.0,,,,,,0.0,1824960.0,667496.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,9403240.0,,,,,,,8.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,240.0,,,bZkvyxLkBI,RO12,,taul,1K8T,TyGl,q6YpzLh,VKmQoSsVfi,,,q4kx,9_Y1,FbIm,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,NGZxnJM,wEq6,cJvF,FzaX,efgVzos,oslk,OvOQls0,LM8l689qOp,,,xb3V,RAYp,F2FyR07IdsN7I,,,0
,,,,,1015.0,7.0,,,,,,1184.0,,,,,,,,360.0,450.0,,2.0,240.0,,,246.56,,,,,,,0.0,,,1000608.0,,,,,,0.0,,,,,,,,,,,,,0.4789575,,,,,,,,9.0,,,,,,,3.0,74,182.0,,438000.0,,0.0,,,44957.7,,5.0,,10.0,,,,,,,,,113967.0,,,,,,,,,,,,,,,24.0,,,96.0,-519900.0,,,,,,640.0,,,,54.0,,14724.0,24.0,,,,,,0.0,1907640.0,404310.0,,,,,,455.0,,,0.0,27.0,,,,,105035.0,,,,3672412.0,,,,,,,66.0,,,210192.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,AUUt0GoOh3,RO12,SEuy,taul,1K8T,EWYi,ZEFcnmW,waznHJbSN2,qGV_Wfe,smXZ,aFB2,9_Y1,t_4G,09_Q,IYzP,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,L84s,CrNX,,pltUCfh,,mAjbq_f,4ls8,cJvF,FzaX,YZ2Zmv0,d0EEeJi,x3aCVQe,LM8l689qOp,,xG3x,Qu4f,nIGXDli,F2FyR07IdsN7I,am7c,,0
,,,,,833.0,14.0,,,,,,3648.0,,,,,,,,152.0,190.0,,2.0,48.0,,,276.88,,,,,,,5.0,,,4430964.0,,,,,,0.0,,,,,,,,,,,,,3.771844,,,,,,,,45.0,,,,,,,9.0,134,462.0,,2250384.0,,0.0,,,149381.1,,10.0,,4.0,,,,,,,,,767364.0,,,,,,,,,,,,,,,32.0,,,40.0,-8929.28,,,,,,1140.0,,,,60.0,,39852.0,,,,,,,8.0,2602395.0,870650.0,,,,,,11085.0,,,0.0,27.0,,,,,61810.0,,,,9261920.0,,,,,,,26.0,,,1036800.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,234.0,,,a4vrEy7Rm6,2Knk1KF,,taul,1K8T,487l,4JEMGuV,y2LuFUfSEo,AIQeIe3,,Pn_u,9_Y1,X8zP,VpdQ,haYg,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,8sa3wFb,,11p4mKe,9PeY,cJvF,FzaX,VA_88FJ,oslk,0JeRt72,LM8l689qOp,,ELof,Aoh3,RAYp,55YFVY9,mj86,,0
,,,,,245.0,0.0,,,,,,0.0,,,,,,,,44.0,55.0,,0.0,24.0,,,277.28,,,,,,,0.0,,,3502530.0,,,,,,0.0,,,,,,,,,,,,,5.363597,,,,,,,,9.0,,,,,,,,18,0.0,,3513136.0,,0.0,,,242910.6,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,16.0,-50569.2,,,,,,415.0,,,,24.0,,0.0,4.0,,,,,,0.0,3024005.0,350554.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,9631120.0,,,,,,,2.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,a4v9tYsGvO,RO12,,taul,1K8T,487l,XX3cFZv,Gjmi5o3jURO9UIpu0uo,,,uGJd,9_Y1,YULl,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kq0IUgY,Ri0b,UYBR,,FMZYH7D,oslk,MHP7DIf,,,,FSa2,RAYp,F2FyR07IdsN7I,,,1
,,,,432000.0,,,,,251118.0,,,,,,205.92,,,,,,,15.0,,,0.0,0.0,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,2.682333,,,3.0,32.0,,,,,,0.0,,10843020.0,762912.0,108.0,,10,,,,,,,299736.0,,,,,,,,,,,72.0,,2.0,,,,0.0,,,,,,28.0,,,,6.0,,,,401592.6,,-532124.0,,,,,,,42.0,,,,,,4.0,,,,,,,,,,,,,1126918.0,,,,,,,0.0,4.0,144.0,,,8.0,,,,,,24.0,,,,,,,,,7.0,,,,,,14.0,,,,,,,,,,,,,,,,,,,,CEaBcmz45j,RO12,,taul,1K8T,uErj,xUTqnbN,r83_sZi,,,AZl6,9_Y1,yrDU,VpdQ,,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,KdSa,,,kZJyVg2,UYSj,cJvF,FzaX,LwGVino,oslk,xYH_Q4n,LM8l689qOp,,,Qcbd,RAYp,F2FyR07IdsN7I,,,0
,,,,,294.0,0.0,,,,,,0.0,,,,,,,,128.0,160.0,,2.0,56.0,,,481.36,,,,,,,0.0,,,2594598.0,,,,,,0.0,,,,,,,,,,,,,6.730613,,,,,,,,9.0,,,,,,,3.0,20,0.0,,844472.0,,0.0,,,163707.6,,30.0,,0.0,,,,,,,,,6480.0,,,,,,,,,,,,,,,32.0,,,24.0,0.0,,,,,,650.0,,,,36.0,,0.0,-6.0,,,,,,0.0,3661070.0,491626.0,,,,,,0.0,,,0.0,9.0,,,,,144676.0,,,,7640600.0,,,,,,,20.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,u6tWq6edh4,RO12,,taul,1K8T,EJC9,XvJ7pE3,GeMJqhhv2S,,,IIMg,9_Y1,_xpN,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,7Ww61kb,ARAA,UYBR,FzaX,FgkYlW4,oslk,iHXRkup,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,,1
,,,,,791.0,7.0,,,,,,2468.0,,,,,,,,140.0,175.0,,2.0,32.0,,,253.52,,,,,,,0.0,,,7217100.0,,,,,,0.0,,,,,,,,,,,,,4.812433,,,,,,,,9.0,,,,,,,,170,14.0,,2151040.0,,0.0,,,224917.2,,20.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,32.0,480064.0,,,,,,470.0,,,,90.0,,20916.0,-22.0,,,,,,0.0,2258545.0,481492.0,,,,,,345.0,,,0.0,36.0,,,,,554414.0,,,,10557600.0,,,,,,,12.0,,,950424.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,xearjIX0Db,2Knk1KF,,taul,1K8T,dTod,Pd7nr2P,YQcPlrpk3ptPA,,,LqEz,9_Y1,m7JR,VpdQ,y6dw,me75fM6ugJ,kIsH,,uKAI,Mtgm,XfqtO3UdzaXh_,,,,_JdcICD,b2jY,cJvF,AU8_WTd,2DUfql_,oslk,nLp2Oqu,jySVZNlOJy,,,5Acm,RAYp,TCU50_Yjmm6GIBZ0lL_,am7c,,0
,,,,,168.0,0.0,,,,,,0.0,,,,,,,,88.0,110.0,,2.0,0.0,,,313.68,,,,,,,0.0,,,3437982.0,,,,,,0.0,,,,,,,,,,,,,6.173254,,,,,,,,9.0,,,,,,,,16,0.0,,73272.0,,0.0,,,195943.8,,10.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,56.0,-446452.0,,,,,,320.0,,,,42.0,,0.0,4.0,,,,,,0.0,639150.0,0.0,,,,,,0.0,,,0.0,9.0,,,,,1596.0,,,,3819180.0,,,,,,,10.0,,,475212.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,264.0,,,8I1r4RXXnK,RO12,,taul,1K8T,lK27,KweCreM,C_uQoStwYE,,,VGHH,9_Y1,TFSW,sJzTlal,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,NGZxnJM,f316,UYBR,FzaX,UvLOVQC,oslk,nuwzgmc,LM8l689qOp,,,Xa3G,RAYp,F2FyR07IdsN7I,,,1
,,,,,98.0,0.0,,,,,,88.0,,,,,,,,0.0,0.0,,,0.0,,,166.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,2.553301,,,,,,,,9.0,,,,,,,,52,0.0,,0.0,,0.0,,,44775.6,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,18306.0,-30.0,,,,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,Tfit0G8EIb,RO12,SEuy,taul,1K8T,TyGl,Tgq4xPh,7ruFuE4,XsulVgb,smXZ,2UNU,9_Y1,k13i,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,PJ0LDAc,,mAjbk_S,FnCy,UYBR,FzaX,P2Hv_hX,oslk,gB6jELi,jySVZNlOJy,,kG3k,fKCe,RAYp,F2FyR07IdsN7I,am7c,,0
,,,,,546.0,28.0,,,,,,11784.0,,,,,,,,84.0,105.0,,4.0,16.0,,,253.92,,,,,,,0.0,,,247590.0,,,,,,0.0,,,,,,,,,,,,,3.75689,,,,,,,,36.0,,,,,,,12.0,184,175.0,,0.0,,0.0,,,22872.42,,5.0,,18.0,,,,,,,,,143202.0,,,,,,,,,,,,,,,40.0,,,0.0,36208.8,,,,,,295.0,,,,42.0,,61812.0,,,,,,,0.0,36390.0,13908.0,,,,,,5350.0,,,0.0,36.0,,,,,79009.0,,,,478172.0,,,,,,,4.0,,,369180.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,294.0,,,86ct0Gdncc,RO12,,taul,1K8T,4JaS,fhk21Ss,hsu7p1x5lgDKp,n6_SDm8,,AFaK,9_Y1,cyKH,VpdQ,haYg,7M47J5GA0pTYIFxg5uy,kIsH,,g5HH,L84s,_5OXC8MSLt,,FhzoFMh,,11pMFCG,gyCx,cJvF,FzaX,4UxGlow,oslk,catzS2D,LM8l689qOp,,,me1d,ZI9m,iyHGyLCEkQ,,,0
,0.0,0.0,,,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,8.0,,,6.74578,,,,,,,,,,,0.0,,,,,6,,5.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-1014252.0,0.0,,,,,,,,0.0,,,,-20.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,19.92,348.0,,,vAsvyx7ejg,RO12,,taul,1K8T,Bxva,jfPZIlx,r83_sZi,,,Pdor,9_Y1,qaiO,VpdQ,,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,7Wwvby0,zrge,cJvF,FzaX,yBuRPEi,oslk,Pb_zpoz,LM8l689qOp,,,szEZ,RAYp,F2FyR07IdsN7I,,,0
,,,,,1274.0,7.0,,,,,,412.0,,,,,,,,156.0,195.0,,4.0,8.0,,,66.88,,,,,,,0.0,,,6751440.0,,,,,,0.0,,,,,,,2474.24,,,,,,2.455672,,,,,,,,9.0,,,,,,,3.0,34,35.0,,1895432.0,,0.0,,,106630.5,,30.0,,4.0,,,,,,,,,1575.0,,,,,,,,,,,,,,,56.0,,,40.0,378814.8,,,,,,560.0,,,,90.0,,78885.0,-24.0,,,,,,0.0,3952830.0,10594.0,,,,,,2575.0,,,0.0,9.0,,,,,4725.0,,,,10727560.0,,,,,,,20.0,,,73104.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,mzKvyx8zhV,RO12,,taul,1K8T,72yt,QfdNj4_,FoJylxy,,,WghP,9_Y1,3NyY,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,kZJtVhC,vAmt,cJvF,FzaX,yOONioI,oslk,ZjaoG9v,LM8l689qOp,,,WqMG,RAYp,F2FyR07IdsN7I,,,0
,,,,,49.0,0.0,,,,,,0.0,,,,,,,,60.0,75.0,,0.0,8.0,,,198.88,,,,,,,0.0,,,7031520.0,,,,,,0.0,,,,,,,,,,,,,2.35313,,,,,,,,9.0,,,,,,,,16,0.0,,0.0,,0.0,,,350298.0,,10.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,0.0,-168919.6,,,,,,165.0,,,,30.0,,0.0,-28.0,,,,,,0.0,5307000.0,131480.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,10146720.0,,,,,,,12.0,,,475236.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,51rt0G8rTN,RO12,,taul,1K8T,FgS1,wGQl2XU,NW71mrodGH,,,xkhM,9_Y1,k13i,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kq0IYu6,_mdE,UYBR,,GOYYjZW,oslk,fEMQguc,,,,fKCe,RAYp,F2FyR07IdsN7I,,,0
,,,,,784.0,14.0,,,,,,4440.0,,,,,,,,168.0,210.0,,0.0,40.0,,,265.92,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,3.978851,,,,,,,,18.0,,,,,,,3.0,74,70.0,,78056.0,,0.0,,,32063.7,,0.0,,2.0,,,,,,,,,17691.0,,,,,,,,,,,,,,,8.0,,,64.0,-1806744.0,,,,,,685.0,,,,0.0,,3969.0,-30.0,,,,,,0.0,683170.0,62920.0,,,,,,515.0,,,0.0,0.0,,,,,0.0,,,,713212.0,,,,,,,56.0,,,2712.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,vAsgUHXM47,zPhCMhkz9XiOF7LgT9VfJZ3yI,,taul,1K8T,0Xwj,PHNvXy8,etM739XNb0Rf0,abicl6U,,EOfa,HLqf,LqKm,VpdQ,IYzP,NKv3VA1BpP,sBgB,,uKAI,L84s,Ie_5MZs,,CI1G6LM,,y5FEvJ5,4_kv,UYBR,FzaX,UF16siJ,zCkv,APgdzOv,LM8l689qOp,,ELof,453m,6fzt,xwM2aC7IdeMC0,am7c,,0
,,,,,1645.0,7.0,,,,,,0.0,,,,,,,,172.0,215.0,,0.0,0.0,,,220.08,,,,,,,0.0,,,7568220.0,,,,,,0.0,,,,,,,,,,,,,4.765435,,,,,,,,45.0,,,,,,,,124,0.0,,691200.0,,0.0,,,71900.7,,40.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,8.0,196465.2,,,,,,715.0,,,,96.0,,279.0,,,,,,,0.0,3047460.0,0.0,,,,,,15.0,,,0.0,18.0,,,,,0.0,,,,10700440.0,,,,,,,32.0,,,159864.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,294.0,,,KXMWq69R_D,2Knk1KF,SEuy,taul,1K8T,487l,RxDMhNR,S85U4mrgJd,uK1wXBW,smXZ,Fxzz,9_Y1,Px52,09_Q,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,62MTDJY,,beK4AFX,QFXd,UYBR,FzaX,Y578iqZ,oslk,BG5Rt2K,LM8l689qOp,,kG3k,PM2D,RAYp,55YFVY9,,,0
